ID Empleado,Función,Departamento,Región,Educación,Género,Jornada,Modalidad,Fecha Contratación,Estatus,Fecha Baja
OPE-M-180,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,10-jul-18
OPE-M-1803,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-jun-16,Activo,
OPE-M-1820,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,16-jun-16,Inactivo,23-jun-17
OPE-M-1824,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,21-jun-16,Activo,
OPE-M-1825,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,21-jun-16,Activo,
OPE-M-1828,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,24-jun-16,Inactivo,5-mar-19
OPE-M-1831,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,28-jun-16,Inactivo,23-abr-20
OPE-M-1834,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,29-jun-16,Activo,
OPE-M-1838,Operativa,Manufactura y Operaciones,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,30-jun-16,Activo,
OPE-M-184,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,1-ago-18
OPE-M-1845,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,5-jul-16,Activo,
OPE-M-1846,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,6-jul-16,Inactivo,3-oct-17
OPE-M-1849,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,8-jul-16,Inactivo,19-ago-20
OPE-M-1854,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,12-jul-16,Activo,
OPE-M-1855,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,15-jul-16,Inactivo,25-feb-19
OPE-M-1856,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,17-jul-16,Activo,
OPE-M-186,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,8-ago-18
OPE-M-1869,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,27-jul-16,Activo,
OPE-M-187,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,8-ago-18
OPE-M-1888,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Medio Tiempo,Presencial,12-ago-16,Inactivo,31-oct-20
OPE-M-1889,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,13-ago-16,Inactivo,10-jul-20
OPE-M-1895,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Tiempo Completo,Presencial,23-ago-16,Inactivo,11-abr-20
OPE-M-190,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,19-oct-18
OPE-M-191,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,21-oct-18
OPE-M-1913,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,10-sept-16,Inactivo,10-nov-20
OPE-M-1922,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,20-sept-16,Inactivo,15-ago-20
OPE-M-1924,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,21-sept-16,Activo,
OPE-M-1925,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,23-sept-16,Inactivo,7-may-17
OPE-M-1929,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,24-sept-16,Activo,
OPE-M-1931,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,26-sept-16,Inactivo,7-mar-17
OPE-M-1934,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Medio Tiempo,Presencial,28-sept-16,Inactivo,13-oct-19
OPE-M-1942,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,7-oct-16,Activo,
OPE-M-1945,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,9-oct-16,Activo,
OPE-M-1947,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,12-oct-16,Inactivo,17-may-20
OPE-M-1955,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,20-oct-16,Inactivo,11-ago-20
OPE-M-1969,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,28-oct-16,Activo,
OPE-M-197,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,13-dic-18
OPE-M-1973,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-nov-16,Activo,
OPE-M-1975,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,3-nov-16,Inactivo,29-jun-20
OPE-M-1981,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,8-nov-16,Activo,
OPE-M-1984,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,11-nov-16,Activo,
OPE-M-1986,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,12-nov-16,Activo,
OPE-M-1989,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,13-nov-16,Activo,
OPE-M-2,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,17-mar-13
OPE-M-2004,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,29-nov-16,Activo,
OPE-M-2007,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,2-dic-16,Activo,
OPE-M-2013,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,9-dic-16,Activo,
OPE-M-2027,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,17-dic-16,Activo,
OPE-M-2040,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,28-dic-16,Activo,
OPE-M-2045,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,30-dic-16,Inactivo,10-ene-20
OPE-M-2052,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,5-ene-17,Inactivo,28-sept-20
OPE-M-2054,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,8-ene-17,Inactivo,2-jun-20
OPE-M-2064,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,20-ene-17,Activo,
OPE-M-2068,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Tiempo Completo,Presencial,26-ene-17,Inactivo,3-nov-18
OPE-M-2071,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-feb-17,Inactivo,19-ago-17
OPE-M-2077,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,4-feb-17,Inactivo,12-mar-19
OPE-M-208,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,1-ene-13,Inactivo,24-jul-19
OPE-M-2086,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,13-feb-17,Activo,
OPE-M-2088,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,14-feb-17,Inactivo,14-dic-19
OPE-M-2094,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,23-feb-17,Activo,
OPE-M-2097,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,5-mar-17,Activo,
OPE-M-2111,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,17-mar-17,Activo,
OPE-M-2114,Operativa,Manufactura y Operaciones,Perú,Grado,Otro,Tiempo Completo,Presencial,20-mar-17,Activo,
OPE-M-2132,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-abr-17,Activo,
OPE-M-2144,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Tiempo Completo,Presencial,15-abr-17,Inactivo,26-abr-20
OPE-M-215,Operativa,Manufactura y Operaciones,Perú,Posgrado,Otro,Tiempo Completo,Presencial,1-ene-13,Inactivo,30-sept-19
OPE-M-2156,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Medio Tiempo,Presencial,27-abr-17,Activo,
OPE-M-2161,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-may-17,Inactivo,27-sept-20
OPE-M-2164,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,7-may-17,Inactivo,24-sept-17
OPE-M-2170,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,13-may-17,Activo,
OPE-M-2174,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,17-may-17,Inactivo,25-abr-20
OPE-M-2175,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,21-may-17,Inactivo,24-jul-20
OPE-M-2176,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,23-may-17,Inactivo,16-abr-20
OPE-M-2179,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,27-may-17,Activo,
OPE-M-2182,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,29-may-17,Inactivo,20-jun-20
OPE-M-2184,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,31-may-17,Activo,
OPE-M-2188,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,3-jun-17,Activo,
OPE-M-2222,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,7-jul-17,Inactivo,23-ago-20
OPE-M-2233,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,14-jul-17,Inactivo,3-ago-20
OPE-M-2236,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,15-jul-17,Activo,
OPE-M-2237,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,15-jul-17,Activo,
OPE-M-2238,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,17-jul-17,Inactivo,4-ene-18
OPE-M-2240,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,19-jul-17,Activo,
OPE-M-2241,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Parcial,Presencial,19-jul-17,Activo,
OPE-M-2247,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,26-jul-17,Activo,
OPE-M-2252,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,29-jul-17,Inactivo,20-feb-18
OPE-M-2257,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,31-jul-17,Activo,
OPE-M-2258,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,31-jul-17,Activo,
OPE-M-2278,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,24-ago-17,Inactivo,20-jul-20
OPE-M-2279,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,24-ago-17,Activo,
OPE-M-2281,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,25-ago-17,Activo,
OPE-M-2298,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,8-sept-17,Inactivo,22-abr-20
OPE-M-2299,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,8-sept-17,Activo,
OPE-M-23,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,6-dic-13
OPE-M-2301,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,10-sept-17,Activo,
OPE-M-2314,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,18-sept-17,Activo,
OPE-M-2318,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,21-sept-17,Activo,
OPE-M-2327,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,3-oct-17,Activo,
OPE-M-2332,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,6-oct-17,Activo,
OPE-M-2339,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,14-oct-17,Activo,
OPE-M-2342,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,20-oct-17,Inactivo,26-abr-18
OPE-M-2348,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,26-oct-17,Inactivo,8-ago-18
OPE-M-2350,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,26-oct-17,Inactivo,4-jun-20
OPE-M-2351,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,27-oct-17,Inactivo,2-jun-20
OPE-M-2353,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,29-oct-17,Activo,
OPE-M-2355,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,30-oct-17,Activo,
OPE-M-2357,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,31-oct-17,Activo,
OPE-M-2359,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,2-nov-17,Activo,
OPE-M-2369,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,16-nov-17,Inactivo,31-mar-20
OPE-M-2373,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,18-nov-17,Activo,
OPE-M-2374,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,19-nov-17,Inactivo,13-ene-20
OPE-M-2377,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,22-nov-17,Activo,
OPE-M-2384,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,3-dic-17,Activo,
OPE-M-2385,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,4-dic-17,Inactivo,15-jul-20
OPE-M-2386,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,5-dic-17,Inactivo,6-abr-19
OPE-M-2405,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,24-dic-17,Activo,
OPE-M-2423,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,10-ene-18,Inactivo,29-ago-20
OPE-M-2426,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,12-ene-18,Inactivo,4-mar-20
OPE-M-2427,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,12-ene-18,Inactivo,3-oct-20
OPE-M-2439,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,29-ene-18,Activo,
OPE-M-2449,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,12-feb-18,Inactivo,13-mar-20
OPE-M-2451,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,14-feb-18,Inactivo,5-mar-20
OPE-M-2467,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,25-feb-18,Activo,
OPE-M-2473,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,7-mar-18,Inactivo,17-abr-20
OPE-M-2476,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,8-mar-18,Activo,
OPE-M-2480,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,10-mar-18,Activo,
OPE-M-2485,Operativa,Manufactura y Operaciones,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,15-mar-18,Activo,
OPE-M-2497,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Medio Tiempo,Presencial,23-mar-18,Inactivo,1-may-20
OPE-M-25,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,27-dic-13
OPE-M-2504,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,27-mar-18,Activo,
OPE-M-2508,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,28-mar-18,Activo,
OPE-M-2511,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,30-mar-18,Activo,
OPE-M-2518,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,4-abr-18,Activo,
OPE-M-2520,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,6-abr-18,Activo,
OPE-M-2524,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,8-abr-18,Inactivo,8-nov-20
OPE-M-2526,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,10-abr-18,Inactivo,4-abr-20
OPE-M-2540,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,22-abr-18,Inactivo,15-jul-20
OPE-M-2550,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,4-may-18,Inactivo,18-nov-20
OPE-M-2555,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,7-may-18,Inactivo,19-sept-20
OPE-M-2563,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Parcial,Presencial,9-may-18,Activo,
OPE-M-2571,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Parcial,Presencial,14-may-18,Inactivo,7-may-19
OPE-M-2588,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,30-may-18,Inactivo,11-ene-19
OPE-M-2597,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,3-jun-18,Inactivo,15-ago-20
OPE-M-2598,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,4-jun-18,Inactivo,14-may-20
OPE-M-2601,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,6-jun-18,Inactivo,19-oct-20
OPE-M-2619,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,22-jun-18,Inactivo,29-may-20
OPE-M-2621,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,24-jun-18,Inactivo,17-abr-20
OPE-M-2626,Operativa,Manufactura y Operaciones,Perú,Posgrado,Femenino,Parcial,Presencial,28-jun-18,Inactivo,21-jul-20
OPE-M-2628,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,29-jun-18,Activo,
OPE-M-2632,Operativa,Manufactura y Operaciones,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,2-jul-18,Activo,
OPE-M-2637,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,9-jul-18,Inactivo,24-oct-20
OPE-M-2638,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,11-jul-18,Activo,
OPE-M-2639,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,13-jul-18,Inactivo,9-jun-20
OPE-M-2642,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,17-jul-18,Inactivo,11-sept-18
OPE-M-2643,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,18-jul-18,Inactivo,13-dic-18
OPE-M-2646,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,19-jul-18,Activo,
OPE-M-2651,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,23-jul-18,Inactivo,25-ago-20
OPE-M-2659,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,30-jul-18,Inactivo,27-ago-20
OPE-M-2665,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,2-ago-18,Inactivo,1-ago-20
OPE-M-2671,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,7-ago-18,Inactivo,12-abr-20
OPE-M-2672,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,7-ago-18,Inactivo,16-jul-20
OPE-M-2678,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,15-ago-18,Inactivo,9-sept-20
OPE-M-2699,Operativa,Manufactura y Operaciones,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,11-sept-18,Inactivo,11-mar-20
OPE-M-2700,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,12-sept-18,Inactivo,16-sept-19
OPE-M-2705,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,15-sept-18,Inactivo,24-jul-19
OPE-M-2712,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,20-sept-18,Activo,
OPE-M-2716,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,29-sept-18,Inactivo,2-mar-20
OPE-M-2719,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,3-oct-18,Inactivo,11-nov-19
OPE-M-2723,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,6-oct-18,Activo,
OPE-M-2726,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,8-oct-18,Inactivo,27-sept-20
OPE-M-2732,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,13-oct-18,Activo,
OPE-M-2740,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,19-oct-18,Inactivo,7-nov-20
OPE-M-2751,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Tiempo Completo,Presencial,2-nov-18,Inactivo,9-jun-20
OPE-M-2762,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Medio Tiempo,Presencial,10-nov-18,Activo,
OPE-M-2763,Operativa,Manufactura y Operaciones,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,11-nov-18,Inactivo,31-oct-20
OPE-M-2766,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,14-nov-18,Activo,
OPE-M-2775,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Medio Tiempo,Presencial,21-nov-18,Activo,
OPE-M-2779,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,23-nov-18,Inactivo,27-sept-20
OPE-M-2785,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,26-nov-18,Activo,
OPE-M-2787,Operativa,Manufactura y Operaciones,Perú,Grado,Femenino,Parcial,Presencial,28-nov-18,Inactivo,16-ago-20
OPE-M-2788,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Parcial,Presencial,28-nov-18,Inactivo,3-nov-20
OPE-M-2789,Operativa,Manufactura y Operaciones,Perú,Grado,Masculino,Tiempo Completo,Presencial,30-nov-18,Inactivo,27-mar-20
